period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales
2009-07,NM,New Mexico,RES,residential,844927,10.67,71.03306,665.82639
2009-07,NY,New York,RES,residential,6914705,18.65,802.79818,4305.00216
2009-07,NC,North Carolina,RES,residential,4178344,10.2,610.70872,5987.17389
2009-07,ND,North Dakota,RES,residential,322768,8.91,23.89963,268.32104
2009-07,OH,Ohio,RES,residential,4872106,11.49,510.79343,4446.24013
2009-07,OK,Oklahoma,RES,residential,1644999,8.52,228.83954,2685.07137
2009-07,OR,Oregon,RES,residential,1623180,8.97,135.79561,1514.67894
2009-07,PA,Pennsylvania,RES,residential,5231700,12.42,538.18038,4333.03659
2016-03,GA,Georgia,RES,residential,4224125,11.2,422.19629,3768.4977
2016-03,HI,Hawaii,RES,residential,430350,27.35,54.05974,197.63021
2016-03,ID,Idaho,RES,residential,711226,9.75,66.20482,678.90033
2016-11,MD,Maryland,RES,residential,2296315,14.31,255.77209,1786.78397
2016-11,MA,Massachusetts,RES,residential,2755691,19.14,258.3638,1349.92707
2018-12,VA,Virginia,RES,residential,3448028,10.97,506.4791,4618.82468
2018-12,WA,Washington,RES,residential,3076101,9.43,361.47622,3831.69314
2016-11,MI,Michigan,RES,residential,4322536,15.37,366.38906,2384.04799
2019-11,PACC,Pacific Contiguous,RES,residential,18262370,15.53,1623.12176,10449.91982
2009-07,MN,Minnesota,RES,residential,2292308,10.93,194.79708,1782.19665
2009-07,MS,Mississippi,RES,residential,1245580,10.16,219.24802,2156.9303
2009-07,MO,Missouri,RES,residential,2684985,9.76,331.67026,3398.82058
2019-11,PACN,Pacific Noncontiguous,RES,residential,728923,27.69,111.5563,402.93486
2019-12,ENC,East North Central,RES,residential,20371904,13.02,2137.88931,16414.62943
2015-05,NJ,New Jersey,RES,residential,3487131,15.63,329.46794,2107.73772
2015-05,NM,New Mexico,RES,residential,869617,12.31,52.9283,430.09312
2015-05,NY,New York,RES,residential,7072403,18.06,621.96059,3444.00853
2015-05,NC,North Carolina,RES,residential,4331618,11.4,431.64658,3786.86963
2015-06,MN,Minnesota,RES,residential,2392075,12.9,218.5632,1694.29078
2015-06,MS,Mississippi,RES,residential,1271815,11.63,182.4973,1568.66539
2007-08,SD,South Dakota,RES,residential,,8.45,32.83685,388.81564
2007-08,TN,Tennessee,RES,residential,,7.76,353.66629,4558.2687
2007-08,TX,Texas,RES,residential,,12.4,1760.88709,14202.91476
2007-08,UT,Utah,RES,residential,,8.75,87.46815,1000.02837
2020-07,NY,New York,RES,residential,7237828,18.75,1144.51751,6104.68204
2020-07,NC,North Carolina,RES,residential,4704674,11.12,749.25073,6738.06476
2020-08,IN,Indiana,RES,residential,2927972,12.62,424.24183,3360.79775
2020-08,IA,Iowa,RES,residential,1403768,14.16,199.18365,1406.70918
2020-08,KS,Kansas,RES,residential,1291731,13.01,201.30969,1547.49496
2020-09,CT,Connecticut,RES,residential,1519438,23.92,223.7404,935.54008
2009-07,RI,Rhode Island,RES,residential,434584,14.77,38.17488,258.53545
2020-08,PACC,Pacific Contiguous,RES,residential,18598699,17.78,2574.8685,14482.15049
2020-08,PACN,Pacific Noncontiguous,RES,residential,758418,26.87,107.71525,400.8043
2020-08,US,U.S. Total,RES,residential,136834443,13.26,21077.36574,158939.14743
2020-09,NV,Nevada,RES,residential,1231273,11.92,175.17122,1469.99042
2020-09,NH,New Hampshire,RES,residential,635444,19.01,66.17034,348.15908
2020-09,NJ,New Jersey,RES,residential,3625469,16.31,413.06878,2532.35959
2020-09,NM,New Mexico,RES,residential,907030,14.11,86.45707,612.94539
2020-09,NY,New York,RES,residential,7220966,19.01,910.05159,4786.68005
2020-09,NC,North Carolina,RES,residential,4723500,12,584.00652,4865.37871
2018-12,WV,West Virginia,RES,residential,859778,10.42,125.90526,1208.50753
2019-11,WSC,West South Central,RES,residential,16618184,11.24,1656.59461,14738.44268
2019-11,MTN,Mountain,RES,residential,10061819,11.44,778.02572,6802.35989
2019-12,WV,West Virginia,RES,residential,858678,10.55,123.89592,1174.16988
2019-12,WI,Wisconsin,RES,residential,2734929,13.72,277.51498,2022.04703
2019-12,WY,Wyoming,RES,residential,276040,10.76,32.3088,300.36778
2019-12,NEW,New England,RES,residential,6424738,20.86,904.98129,4338.57143
2019-12,MAT,Middle Atlantic,RES,residential,16307137,15.47,1788.07787,11561.68931
2015-06,MO,Missouri,RES,residential,2732528,12.89,378.65553,2938.37278
2015-06,MT,Montana,RES,residential,491142,11.5,38.77401,337.11725
2015-06,NE,Nebraska,RES,residential,825919,11.89,87.49841,735.61449
2015-07,AR,Arkansas,RES,residential,1357959,10.36,203.06157,1960.93754
2020-05,NH,New Hampshire,RES,residential,633503,19.32,69.41999,359.28182
2020-05,NJ,New Jersey,RES,residential,3605911,15.6,314.81224,2017.94748
2020-05,NM,New Mexico,RES,residential,904158,12.04,68.52775,569.24855
2009-04,KS,Kansas,RES,residential,1206912,9.54,81.59837,855.38147
2009-07,SD,South Dakota,RES,residential,368520,9.33,31.19685,334.51399
2009-07,TN,Tennessee,RES,residential,2696097,9.07,370.47685,4082.45075
2009-07,TX,Texas,RES,residential,9519519,12.38,2024.01614,16354.21885
2009-07,UT,Utah,RES,residential,930680,9.05,93.35132,1031.43871
2009-07,VT,Vermont,RES,residential,307615,14.87,26.01477,174.97591
2009-07,VA,Virginia,RES,residential,3186176,10.99,454.16526,4133.80399
2007-10,AZ,Arizona,RES,residential,,10.16,261.64436,2574.46774
2020-05,SAT,South Atlantic,RES,residential,28690146,11.22,3083.58822,27485.65868
2007-10,DC,District of Columbia,RES,residential,,12.05,15.78482,130.94027
2020-03,DC,District of Columbia,RES,residential,287492,13.03,21.72936,166.7691
2020-04,OH,Ohio,RES,residential,5001927,12.63,455.73175,3608.28517
2020-04,OK,Oklahoma,RES,residential,1788333,10.42,149.21943,1431.49773
2018-08,CA,California,RES,residential,13854710,19.85,2426.79925,12226.96387
2018-08,CO,Colorado,RES,residential,2330942,12.43,247.84569,1994.35183
2018-09,AZ,Arizona,RES,residential,2809462,12.83,492.6727,3838.68943
2019-01,NV,Nevada,RES,residential,1196453,11.76,107.98207,918.06925
2019-01,NH,New Hampshire,RES,residential,624756,19.93,92.44967,463.83774
2019-01,NJ,New Jersey,RES,residential,3581944,15.71,386.82692,2461.90064
2020-05,NY,New York,RES,residential,7246712,18.55,660.9298,3563.75258
2009-04,IN,Indiana,RES,residential,2731300,10.04,212.96453,2120.33026
2009-07,CT,Connecticut,RES,residential,1448090,20.48,220.07851,1074.74198
2009-07,DE,Delaware,RES,residential,393649,14.42,56.66122,392.82626
2009-07,DC,District of Columbia,RES,residential,220654,14.52,28.64412,197.21646
2009-07,FL,Florida,RES,residential,8492461,12.36,1527.62327,12361.37884
2007-07,VT,Vermont,RES,residential,,14.16,25.63787,181.02023
2007-07,VA,Virginia,RES,residential,,9.32,402.78305,4322.65283
2007-07,WA,Washington,RES,residential,,7.65,184.99353,2417.04628
2020-06,MN,Minnesota,RES,residential,2464448,13.96,276.27827,1979.05278
2020-06,MS,Mississippi,RES,residential,1311432,11.1,182.05941,1640.42453
2020-06,MO,Missouri,RES,residential,2827120,13,425.48351,3272.40055
2020-06,MT,Montana,RES,residential,521863,11.68,42.57917,364.47673
2007-10,FL,Florida,RES,residential,,11.31,1196.98201,10580.79349
2009-07,GA,Georgia,RES,residential,4066263,10.8,696.62961,6452.13595
2009-07,HI,Hawaii,RES,residential,413029,22.99,60.71195,264.10418
2009-07,ID,Idaho,RES,residential,659622,8.49,59.09774,696.12166
2020-04,OR,Oregon,RES,residential,1784132,11.09,163.89389,1477.68276
2019-01,NM,New Mexico,RES,residential,891063,12.18,80.22299,658.62173
2019-01,NY,New York,RES,residential,7220272,17.3,777.03176,4492.28732
2019-02,MO,Missouri,RES,residential,2809050,9.42,308.9021,3277.8684
2019-02,MT,Montana,RES,residential,513366,10.5,59.5159,566.91985
2019-03,ID,Idaho,RES,residential,758100,9.63,75.98781,789.00159
2019-03,IL,Illinois,RES,residential,5311932,12.99,474.48534,3652.91156
2019-03,IN,Indiana,RES,residential,2882717,12.53,355.46001,2836.5331
2019-03,IA,Iowa,RES,residential,1390487,11.06,152.64661,1380.67186
2019-03,KS,Kansas,RES,residential,1271616,12.88,126.47605,982.19473
2019-03,KY,Kentucky,RES,residential,1987622,10.4,233.69907,2247.28278
2020-05,NC,North Carolina,RES,residential,4678717,11.61,466.12215,4014.93247
2020-05,ND,North Dakota,RES,residential,386076,11.21,37.38074,333.33999
2020-05,OH,Ohio,RES,residential,5004923,12.6,465.60527,3695.77475
2020-05,OK,Oklahoma,RES,residential,1791501,10.04,162.68811,1620.98477
2020-05,OR,Oregon,RES,residential,1782842,11.48,157.01492,1368.30973
2020-05,PA,Pennsylvania,RES,residential,5436451,14.01,533.89561,3811.92613
2020-05,RI,Rhode Island,RES,residential,451287,21.2,47.18076,222.52465
2020-05,SC,South Carolina,RES,residential,2366937,13.03,278.59188,2138.89472
2020-05,SD,South Dakota,RES,residential,406411,12.06,40.67462,337.20422
2020-05,TN,Tennessee,RES,residential,2884990,10.88,287.73017,2644.33396
2009-07,SC,South Carolina,RES,residential,2087510,10.53,349.13039,3316.85267
2016-01,ME,Maine,RES,residential,707879,15.56,67.65182,434.79282
2016-01,MD,Maryland,RES,residential,2279268,14.04,409.18692,2913.84188
2016-01,MA,Massachusetts,RES,residential,2715618,19.41,347.02141,1787.64115
2016-02,DE,Delaware,RES,residential,417864,12.94,56.99455,440.29354
2016-02,DC,District of Columbia,RES,residential,257547,12.19,30.20556,247.85736
2016-03,LA,Louisiana,RES,residential,2055870,9.46,183.96134,1944.30931
2016-03,ME,Maine,RES,residential,710304,15.65,65.56477,418.9321
2016-03,MD,Maryland,RES,residential,2283479,14.37,303.60333,2113.43387
2020-03,FL,Florida,RES,residential,9681530,11.31,1039.2419,9185.07143
2020-04,PA,Pennsylvania,RES,residential,5433597,13.78,559.16607,4057.20542
2020-04,RI,Rhode Island,RES,residential,440118,23.37,48.70769,208.43811
2020-04,SC,South Carolina,RES,residential,2362613,13.33,252.87595,1897.21586
2020-04,SD,South Dakota,RES,residential,406695,11.49,45.50142,395.85878
2020-04,TN,Tennessee,RES,residential,2878684,10.84,290.49742,2679.14489
2020-04,TX,Texas,RES,residential,11474456,12.04,1185.21162,9844.39843
2020-04,UT,Utah,RES,residential,1138690,10.16,68.19214,671.23004
2007-09,FL,Florida,RES,residential,,11.3,1419.03128,12561.79083
2007-09,GA,Georgia,RES,residential,,9.61,535.71331,5572.6395
2007-09,HI,Hawaii,RES,residential,,23.5,63.95667,272.1104
2007-09,ID,Idaho,RES,residential,,6.78,36.86423,543.32574
2007-09,IL,Illinois,RES,residential,,10.31,420.56742,4078.48692
2019-04,CT,Connecticut,RES,residential,1509456,23.34,191.83974,821.81449
2019-02,MN,Minnesota,RES,residential,2430452,12.29,254.4517,2069.82507
2019-02,MS,Mississippi,RES,residential,1286584,11.08,159.82599,1442.19382
2019-03,GA,Georgia,RES,residential,4391586,11.65,476.06665,4085.39179
2019-03,HI,Hawaii,RES,residential,437862,33.94,66.53835,196.03767
2019-04,AK,Alaska,RES,residential,288549,23.01,34.55424,150.17532
2009-03,IA,Iowa,RES,residential,1324587,9.43,111.72703,1185.31726
2007-07,MT,Montana,RES,residential,,9.4,34.11061,362.98463
2007-07,NE,Nebraska,RES,residential,,8.82,86.62781,982.02809
2007-07,NV,Nevada,RES,residential,,12.13,230.43597,1900.24189
2007-07,NH,New Hampshire,RES,residential,,14.96,58.7876,393.08753
2007-07,NJ,New Jersey,RES,residential,,16.03,513.83847,3205.3737
2007-07,NM,New Mexico,RES,residential,,9.37,60.56143,646.67236
2007-07,NY,New York,RES,residential,,17.27,874.4403,5062.42916
2007-07,NC,North Carolina,RES,residential,,9.67,532.81197,5512.32635
2009-07,WA,Washington,RES,residential,2816319,7.79,188.52278,2421.06233
2015-05,OH,Ohio,RES,residential,4880701,13.06,461.87972,3535.54008
2015-05,OK,Oklahoma,RES,residential,1711960,11.17,156.73459,1403.30338
2015-05,OR,Oregon,RES,residential,1683779,10.82,132.78019,1227.72401
2015-05,PA,Pennsylvania,RES,residential,5303241,13.88,493.57237,3556.3829
2015-06,NV,Nevada,RES,residential,1127488,13.12,191.81492,1461.91332
2015-06,NH,New Hampshire,RES,residential,608841,18.69,62.25263,333.00501
2015-06,NJ,New Jersey,RES,residential,3483477,16.43,439.96282,2678.03387
2015-06,NM,New Mexico,RES,residential,870743,13.03,73.82008,566.70687
2020-04,VT,Vermont,RES,residential,315144,19.58,32.18499,164.34199
2020-04,VA,Virginia,RES,residential,3493907,12.67,353.42765,2789.62466
2020-04,WA,Washington,RES,residential,3192128,9.8,290.93392,2967.71571
2020-04,WV,West Virginia,RES,residential,859915,11.89,89.90473,756.05497
2020-04,WI,Wisconsin,RES,residential,2745129,14.37,238.24982,1657.77748
2020-04,WY,Wyoming,RES,residential,275775,10.96,25.58345,233.40634
2020-04,NEW,New England,RES,residential,6456179,22.07,777.81101,3524.95
2020-04,MAT,Middle Atlantic,RES,residential,16292262,15.54,1485.89462,9560.92166
2020-04,ENC,East North Central,RES,residential,20398384,13.86,1786.38529,12889.50856
2020-04,WNC,West North Central,RES,residential,9617278,11.71,852.65667,7282.72615
2019-04,AZ,Arizona,RES,residential,2840397,12.82,270.59969,2109.98224
2019-04,AR,Arkansas,RES,residential,1394999,10.01,115.08331,1149.82026
2019-04,CA,California,RES,residential,13606940,17.97,933.95523,5196.99093
2019-04,CO,Colorado,RES,residential,2362696,12.02,157.66018,1312.0495
2019-05,IN,Indiana,RES,residential,2882909,13.29,283.23046,2130.48953
2019-05,IA,Iowa,RES,residential,1392436,13.51,126.42375,935.94763
2019-09,AK,Alaska,RES,residential,290084,23.94,32.53335,135.92113
2019-09,AZ,Arizona,RES,residential,2856489,12.32,455.55513,3697.21546
2019-09,AR,Arkansas,RES,residential,1400873,10.04,191.06335,1903.04466
2007-07,ND,North Dakota,RES,residential,,8.3,25.82643,311.09751
2020-05,TX,Texas,RES,residential,11464324,11.79,1384.19076,11739.79917
2020-05,UT,Utah,RES,residential,1136638,10.32,79.09845,766.25143
2020-05,VT,Vermont,RES,residential,315892,19.78,31.02612,156.8735
2020-05,VA,Virginia,RES,residential,3498143,12.3,374.29451,3043.11058
2020-05,WA,Washington,RES,residential,3158836,10.01,249.5835,2493.20344
2007-07,WV,West Virginia,RES,residential,,6.9,62.70858,908.2464
2007-08,NJ,New Jersey,RES,residential,,16.3,552.74007,3392.04346
2007-08,NM,New Mexico,RES,residential,,9.29,62.30835,670.6688
2007-08,NY,New York,RES,residential,,17.96,911.06899,5071.8236
2007-08,NC,North Carolina,RES,residential,,9.51,594.39594,6247.12605
2020-07,NV,Nevada,RES,residential,1228990,10.69,212.14195,1985.13187
2020-07,NH,New Hampshire,RES,residential,634636,18.3,95.05131,519.31538
2020-07,NJ,New Jersey,RES,residential,3617520,16.58,717.45182,4327.14252
2020-07,NM,New Mexico,RES,residential,906077,13.63,114.69785,841.48673
2007-07,SAT,South Atlantic,RES,residential,,10.47,3678.06434,35127.51261
2009-07,IL,Illinois,RES,residential,5057908,10.97,452.69881,4128.30902
2007-07,TX,Texas,RES,residential,,12.51,1627.1292,13007.74511
2007-07,UT,Utah,RES,residential,,8.83,97.07735,1099.90415
2007-07,WY,Wyoming,RES,residential,,8.11,16.32782,201.30186
2007-07,NEW,New England,RES,residential,,16.45,735.16752,4469.85665
2007-07,MAT,Middle Atlantic,RES,residential,,14.81,1949.3923,13162.95943
2007-07,ENC,East North Central,RES,residential,,9.99,1892.75749,18952.81052
2007-07,WNC,West North Central,RES,residential,,9.19,998.12145,10865.68212
2007-08,ND,North Dakota,RES,residential,,8.02,23.89134,297.97058
2007-08,OH,Ohio,RES,residential,,10.46,594.09598,5682.21392
2019-09,CA,California,RES,residential,13586517,20.65,1741.58094,8434.93971
2019-09,CO,Colorado,RES,residential,2376739,12.8,217.02359,1695.19277
2019-09,CT,Connecticut,RES,residential,1511927,21.53,183.26426,851.11271
2019-09,DE,Delaware,RES,residential,440537,12.69,54.00143,425.66607
2019-09,DC,District of Columbia,RES,residential,282994,12.79,29.25992,228.78311
2019-11,AL,Alabama,RES,residential,2257117,12.47,285.60361,2290.52849
2019-11,AK,Alaska,RES,residential,289831,23.03,38.47498,167.06185
2019-11,AZ,Arizona,RES,residential,2878045,12.01,232.56563,1936.48549
2007-07,DC,District of Columbia,RES,residential,,12.72,27.28643,214.53636
2007-07,FL,Florida,RES,residential,,11.29,1366.70639,12107.86889
2007-07,GA,Georgia,RES,residential,,9.78,567.14899,5799.86574
2007-09,MI,Michigan,RES,residential,,10.1,278.65272,2758.71693
2007-09,MN,Minnesota,RES,residential,,9.03,178.38204,1975.68991
2007-09,MS,Mississippi,RES,residential,,9.3,192.95518,2074.91335
2020-09,OR,Oregon,RES,residential,1787422,11.46,154.50701,1348.79111
2020-09,PA,Pennsylvania,RES,residential,5459841,13.59,585.22407,4306.37586
2020-09,RI,Rhode Island,RES,residential,426023,21.98,59.28823,269.73621
2020-09,SC,South Carolina,RES,residential,2392412,13.19,352.96003,2675.5581
2015-05,DE,Delaware,RES,residential,413599,14.39,40.37634,280.50527
2015-05,DC,District of Columbia,RES,residential,246891,13.22,16.75576,126.69926
2015-05,FL,Florida,RES,residential,8953347,11.47,1135.08879,9899.61581
2020-04,AZ,Arizona,RES,residential,2883774,12.63,288.90679,2287.84801
2020-04,AR,Arkansas,RES,residential,1404759,10.67,119.40629,1119.41558
2016-03,MA,Massachusetts,RES,residential,2749279,19.62,298.92966,1523.7664
2016-11,MT,Montana,RES,residential,499584,10.95,41.89083,382.39354
2015-05,ND,North Dakota,RES,residential,369565,10.33,30.97218,299.8847
2007-10,CO,Colorado,RES,residential,,9.34,122.32549,1309.92151
2009-03,AL,Alabama,RES,residential,2125889,10.61,238.88455,2251.154
2009-03,AK,Alaska,RES,residential,268629,17.31,33.11556,191.3558
2009-03,AZ,Arizona,RES,residential,2554978,9.93,193.30909,1946.79489
2009-03,AR,Arkansas,RES,residential,1314151,9.25,120.97537,1307.28383
2007-08,OK,Oklahoma,RES,residential,,8.86,243.94421,2754.03231
2007-08,OR,Oregon,RES,residential,,8.74,120.78946,1382.1547
2020-04,SAT,South Atlantic,RES,residential,28719379,11.97,3033.04681,25348.71643
2020-04,ESC,East South Central,RES,residential,8457441,11.54,857.18579,7430.01665
2020-04,WSC,West South Central,RES,residential,16772489,11.41,1643.39923,14405.2366
2020-04,MTN,Mountain,RES,residential,10114728,11.69,811.47121,6939.25549
2020-04,PACC,Pacific Contiguous,RES,residential,18760924,15.9,1590.35111,10003.54976
2020-04,PACN,Pacific Noncontiguous,RES,residential,755127,27.88,104.34849,374.32175
2020-04,US,U.S. Total,RES,residential,136344191,13.24,12942.55023,97759.20304
2007-07,HI,Hawaii,RES,residential,,24.58,68.90118,280.32553
2007-07,ID,Idaho,RES,residential,,6.98,50.54361,723.89908
2007-07,IL,Illinois,RES,residential,,9.89,499.45996,5048.00915
2007-07,IN,Indiana,RES,residential,,8.31,271.73227,3269.36516
2007-07,IA,Iowa,RES,residential,,9.91,155.31152,1567.02021
2007-07,KS,Kansas,RES,residential,,8.92,139.51975,1564.10087
2007-08,CT,Connecticut,RES,residential,,19.09,242.3261,1269.32061
2007-08,DE,Delaware,RES,residential,,13.65,63.87054,468.02441
2007-08,DC,District of Columbia,RES,residential,,12.58,27.93553,222.13389
2007-08,FL,Florida,RES,residential,,11.28,1468.54673,13015.87086
2009-07,AL,Alabama,RES,residential,2129180,10.81,391.33891,3619.94529
2009-07,AK,Alaska,RES,residential,270357,17.97,26.30304,146.3733
2009-07,AZ,Arizona,RES,residential,2535216,11.3,487.28419,4313.26271
2009-07,AR,Arkansas,RES,residential,1317039,9.38,181.09489,1930.26224
2009-07,CA,California,RES,residential,13131552,15.66,1361.00358,8689.81375
2009-07,CO,Colorado,RES,residential,2111290,10.38,173.74014,1673.97747
2016-01,OH,Ohio,RES,residential,4896288,12.22,639.34796,5232.30297
2016-01,OK,Oklahoma,RES,residential,1728044,8.4,180.59725,2149.3474
2007-08,SC,South Carolina,RES,residential,,9.33,318.59609,3413.19195
2019-03,ENC,East North Central,RES,residential,20261458,13.2,2080.81575,15760.99854
2016-01,ND,North Dakota,RES,residential,375037,8.52,51.09056,599.50196
2016-02,MT,Montana,RES,residential,494851,10.39,48.41703,465.82394
2016-03,OH,Ohio,RES,residential,4921832,12.66,489.19149,3863.28946
2016-03,OK,Oklahoma,RES,residential,1731660,10.39,147.18361,1416.45417
2016-03,OR,Oregon,RES,residential,1704131,10.47,173.09325,1653.21456
2016-03,PA,Pennsylvania,RES,residential,5334197,13.8,597.93435,4333.26896
2020-05,MO,Missouri,RES,residential,2820707,12.39,283.01104,2284.33061
2009-04,AK,Alaska,RES,residential,268830,17.02,28.68929,168.55867
2009-04,AZ,Arizona,RES,residential,2543956,10.65,189.4668,1778.82375
2009-04,AR,Arkansas,RES,residential,1313500,9.07,98.11657,1082.03263
2009-04,CA,California,RES,residential,13070217,13.96,890.64779,6379.28437
2020-05,MT,Montana,RES,residential,521041,11.39,42.26618,371.13486
2020-05,NE,Nebraska,RES,residential,861987,11.48,75.4451,657.46355
2020-05,NV,Nevada,RES,residential,1223205,11.37,134.56119,1183.27691
2020-06,FL,Florida,RES,residential,9727107,11.23,1427.92109,12720.29552
2019-11,AR,Arkansas,RES,residential,1401342,9.65,121.28188,1257.37675
2019-11,CA,California,RES,residential,13356584,20.11,1137.23804,5656.44417
2019-11,CO,Colorado,RES,residential,2384355,11.72,171.07523,1460.21952
2019-12,AL,Alabama,RES,residential,2249368,11.19,288.73692,2581.19517
2007-08,GA,Georgia,RES,residential,,9.99,684.09307,6844.9102
2007-09,AR,Arkansas,RES,residential,,9.02,168.46285,1867.35572
2007-09,CA,California,RES,residential,,15.1,1350.66803,8947.72677
2007-09,CO,Colorado,RES,residential,,9.17,140.38788,1530.92212
2019-12,AK,Alaska,RES,residential,289714,22.94,45.08708,196.54867
2019-12,AZ,Arizona,RES,residential,2887291,11.61,278.85447,2401.7809
2009-03,FL,Florida,RES,residential,8482327,12.6,953.89018,7571.38086
2009-03,GA,Georgia,RES,residential,4058236,9.76,385.0396,3943.14487
2009-03,HI,Hawaii,RES,residential,412592,21.59,52.77796,244.48137
2009-03,ID,Idaho,RES,residential,658804,7.33,57.53722,785.39354
2009-03,IL,Illinois,RES,residential,5093270,11.74,413.678,3524.71052
2009-03,IN,Indiana,RES,residential,2739364,9.8,251.44363,2564.68935
2016-02,NE,Nebraska,RES,residential,829772,9.6,83.43562,868.90086
2016-03,SC,South Carolina,RES,residential,2200143,13.07,264.18187,2020.8772
2016-03,SD,South Dakota,RES,residential,391035,11.01,42.1337,382.6418
2016-03,RI,Rhode Island,RES,residential,442768,19.07,44.70938,234.41297
2016-11,GA,Georgia,RES,residential,4258276,11,393.79607,3580.50703
2016-11,HI,Hawaii,RES,residential,431935,28.48,59.54078,209.05414
2016-11,ID,Idaho,RES,residential,719483,10.02,65.52021,653.6057
2018-08,SC,South Carolina,RES,residential,2299265,10.36,334.83884,3232.80689
2018-08,SD,South Dakota,RES,residential,401438,12.62,52.10485,412.9116
2015-06,WNC,West North Central,RES,residential,9299099,12.73,1068.7057,8398.39183
2015-06,SAT,South Atlantic,RES,residential,26780249,11.95,3904.75943,32680.47896
2015-06,ESC,East South Central,RES,residential,8188725,11.02,1116.6486,10131.27116
2015-06,WSC,West South Central,RES,residential,15484318,11.17,2169.02191,19410.3217
2020-06,GA,Georgia,RES,residential,4487986,12.88,688.18569,5341.79224
2020-06,HI,Hawaii,RES,residential,441814,29.02,71.91464,247.79684
2007-08,PA,Pennsylvania,RES,residential,,11.57,601.51743,5197.89413
2020-09,KS,Kansas,RES,residential,1285927,12.47,143.0693,1146.89807
2020-09,KY,Kentucky,RES,residential,2025480,11.06,230.94847,2088.37483
2020-09,LA,Louisiana,RES,residential,2121477,9.95,307.83272,3094.10679
2020-09,ME,Maine,RES,residential,731000,17.22,66.33643,385.28006
2020-09,MD,Maryland,RES,residential,2382949,12.93,267.83138,2071.38658
2020-09,MA,Massachusetts,RES,residential,2817839,21.45,378.67469,1765.08631
2019-12,AR,Arkansas,RES,residential,1402550,9.2,140.54481,1526.85663
2007-07,KY,Kentucky,RES,residential,,7.35,198.22742,2696.07006
2007-07,LA,Louisiana,RES,residential,,9.64,291.90654,3028.49921
2007-07,ME,Maine,RES,residential,,16.7,61.78763,370.03076
2007-07,MD,Maryland,RES,residential,,13.56,372.77229,2749.80838
2007-07,MA,Massachusetts,RES,residential,,15.58,295.13734,1894.14776
2007-07,MI,Michigan,RES,residential,,10.46,365.24496,3492.88334
2007-07,MN,Minnesota,RES,residential,,9.75,232.37655,2384.23658
2007-07,MS,Mississippi,RES,residential,,9.54,184.25649,1930.9882
2007-07,MO,Missouri,RES,residential,,8.86,325.80586,3676.61345
2016-03,TN,Tennessee,RES,residential,2804732,10.1,317.92981,3149.01358
2016-03,TX,Texas,RES,residential,10500894,11.19,978.24446,8743.34671
2016-03,UT,Utah,RES,residential,1037275,10.61,67.80122,639.00973
2016-03,VT,Vermont,RES,residential,311264,17.14,30.17727,176.08249
2016-11,IL,Illinois,RES,residential,5242039,13.14,392.09738,2983.26912
2016-11,IN,Indiana,RES,residential,2825806,12.83,275.36187,2146.57267
2009-07,US,U.S. Total,RES,residential,125460675,11.85,16292.4521,137497.95889
2007-10,AR,Arkansas,RES,residential,,8.72,117.55998,1348.07356
2007-10,CA,California,RES,residential,,12.53,886.85778,7078.10063
2007-11,AL,Alabama,RES,residential,,9.41,184.69446,1962.48816
2015-06,MTN,Mountain,RES,residential,9377282,12.37,1160.08611,9375.51577
2015-07,ID,Idaho,RES,residential,701134,10.61,74.95886,706.81517
2015-07,IL,Illinois,RES,residential,5164859,12.56,595.55469,4740.48992
2015-08,AZ,Arizona,RES,residential,2679208,12.59,555.34124,4411.632
2020-07,PACN,Pacific Noncontiguous,RES,residential,758035,26.91,104.84824,389.56629
2020-09,MI,Michigan,RES,residential,4432131,16.86,422.62269,2506.77931
2020-09,MN,Minnesota,RES,residential,2471973,14.18,227.94111,1607.97121
2020-09,MS,Mississippi,RES,residential,1314996,10.72,196.6831,1835.05307
2020-09,MO,Missouri,RES,residential,2847824,11.3,309.2882,2736.72251
2020-09,MT,Montana,RES,residential,524061,11.76,44.51712,378.5831
2020-09,NE,Nebraska,RES,residential,867970,11.84,94.19861,795.69706
2007-08,HI,Hawaii,RES,residential,,25.19,73.20387,290.62269
2007-08,ID,Idaho,RES,residential,,6.98,46.89594,671.67016
2007-08,IL,Illinois,RES,residential,,10.29,576.70796,5602.64591
2007-08,IN,Indiana,RES,residential,,8.41,310.38826,3690.05739
2007-08,IA,Iowa,RES,residential,,10.04,159.93328,1592.75168
2007-08,KS,Kansas,RES,residential,,8.63,158.81575,1840.23085
2007-09,CT,Connecticut,RES,residential,,18.9,188.69257,998.15941
2007-09,DE,Delaware,RES,residential,,13.68,58.62723,428.59316
2019-02,MA,Massachusetts,RES,residential,2745659,22.4,373.48896,1666.99816
2019-02,MI,Michigan,RES,residential,4371637,14.97,418.12191,2792.80989
2015-05,WNC,West North Central,RES,residential,9284993,12.05,778.16098,6459.74518
2009-04,IA,Iowa,RES,residential,1323158,9.94,99.90962,1005.52082
2009-07,IN,Indiana,RES,residential,2730984,9.62,274.39849,2852.54004
2009-07,IA,Iowa,RES,residential,1324164,11.41,143.43874,1257.2264
2009-07,KS,Kansas,RES,residential,1215720,9.88,146.31552,1480.56874
2009-07,KY,Kentucky,RES,residential,1922936,8.57,208.18187,2430.58135
2020-07,US,U.S. Total,RES,residential,137441000,13.21,22067.18302,167108.14157
